,location_id,location_code,location_name_short_en,level,parent_id,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
122,160,NIC,Nicaragua,country,356.0,5460000000.0,5680000000.0,5890000000.0,6300000000.0,6560000000.0,6760000000.0,6810000000.0,6980000000.0,7350000000.0,7660000000.0,7980000000.0,8390000000.000001,8670000000.0,8390000000.000001,8760000000.0,9310000000.0,9920000000.0,10400000000.0,10900000000.0,11400000000.0,11900000000.0,12500000000.0,12100000000.0,11600000000.0
123,162,NLD,Netherlands,country,355.0,619000000000.0,646000000000.0,676000000000.0,710000000000.0,740000000000.0,757000000000.0,758000000000.0,760000000000.0,775000000000.0,790000000000.0,818000000000.0,849000000000.0,867000000000.0,835000000000.0,847000000000.0,860000000000.0,851000000000.0,850000000000.0,862000000000.0,879000000000.0,898000000000.0,924000000000.0,946000000000.0,962000000000.0
124,163,NOR,Norway,country,355.0,322000000000.0,339000000000.0,348000000000.0,355000000000.0,367000000000.0,374000000000.0,380000000000.0,383000000000.0,398000000000.0,409000000000.0,419000000000.0,431000000000.0,433000000000.0,426000000000.0,429000000000.0,433000000000.0,445000000000.0,449000000000.0,458000000000.0,467000000000.0,472000000000.0,483000000000.0,489000000000.0,493000000000.0
125,164,NPL,Nepal,country,353.0,9080000000.0,9540000000.0,9830000000.0,10300000000.0,10900000000.0,11400000000.0,11400000000.0,11900000000.0,12400000000.0,12900000000.0,13300000000.0,13800000000.0,14600000000.0,15300000000.0,16000000000.0,16600000000.000002,17300000000.0,17900000000.0,19000000000.0,19700000000.0,19800000000.0,21600000000.0,23200000000.0,24800000000.0
126,165,NRU,Nauru,country,354.0,55040000000.0,56770000000.0,56915000000.0,60150000000.0,61950000000.0,64200000000.0,67200000000.0,69950000000.0,39200000.0,39200000.0,41600000.0,32100000.0,39200000.0,42800000.0,47600000.0,52300000.0,58300000.0,76100000.0,96300000.0,99900000.0,103000000.0,97500000.0,103000000.0,103000000.0
127,166,NZL,New Zealand,country,354.0,101000000000.0,104000000000.0,104000000000.0,110000000000.0,113000000000.0,117000000000.0,123000000000.0,128000000000.0,133000000000.0,138000000000.0,142000000000.0,146000000000.0,145000000000.0,144000000000.0,147000000000.0,150000000000.0,153000000000.0,157000000000.0,163000000000.0,169000000000.0,176000000000.0,182000000000.0,188000000000.0,191000000000.0
128,167,OMN,Oman,country,353.0,36400000000.0,38600000000.0,39700000000.0,39800000000.0,42400000000.0,44300000000.0,43800000000.0,42700000000.0,43200000000.0,44300000000.0,46700000000.0,48700000000.0,52700000000.0,56000000000.0,56900000000.0,58400000000.0,63700000000.0,67000000000.0,67900000000.00001,71100000000.0,74700000000.0,75000000000.0,75700000000.0,75000000000.0
129,168,PAK,Pakistan,country,353.0,104000000000.0,105000000000.0,108000000000.0,112000000000.0,117000000000.0,121000000000.0,124000000000.0,131000000000.0,141000000000.0,150000000000.0,159000000000.0,167000000000.0,170000000000.0,174000000000.0,177000000000.0,182000000000.0,188000000000.0,197000000000.0,206000000000.0,216000000000.0,228000000000.0,240000000000.0,254000000000.0,257000000000.0
130,169,PAN,Panama,country,356.0,13600000000.0,14500000000.0,15600000000.0,16200000000.0,16600000000.000002,16700000000.0,17100000000.000002,17800000000.0,19200000000.0,20600000000.0,22300000000.0,25000000000.0,27500000000.0,27800000000.0,29400000000.0,32799999999.999996,36000000000.0,38500000000.0,40400000000.0,42700000000.0,44800000000.0,47300000000.0,49100000000.0,50500000000.0
131,173,PER,Peru,country,357.0,77600000000.0,82600000000.0,82300000000.0,83500000000.0,85800000000.0,86300000000.0,91000000000.0,94800000000.0,99500000000.0,106000000000.0,114000000000.0,123000000000.0,135000000000.0,136000000000.0,148000000000.0,157000000000.0,166000000000.0,176000000000.0,180000000000.0,186000000000.0,194000000000.0,199000000000.0,206000000000.0,211000000000.0
132,174,PHL,Philippines,country,353.0,116000000000.0,122000000000.0,121000000000.0,125000000000.0,130000000000.0,134000000000.0,139000000000.0,146000000000.0,156000000000.0,163000000000.0,172000000000.0,183000000000.0,191000000000.0,194000000000.0,208000000000.0,216000000000.0,231000000000.0,247000000000.0,263000000000.0,279000000000.0,299000000000.0,320000000000.0,340000000000.0,361000000000.0
133,175,PLW,Palau,country,354.0,63250000000.0,66050000000.0,65335000000.0,67425000000.0,178000000.0,190000000.0,197000000.0,190000000.0,200000000.0,207000000.0,207000000.0,211000000.0,199000000.0,186000000.0,186000000.0,198000000.0,202000000.0,195000000.0,207000000.0,223000000.0,223000000.0,218000000.0,227000000.0,217000000.0
134,176,PNG,Papua New Guinea,country,354.0,10500000000.0,10100000000.0,9670000000.0,9850000000.0,9610000000.0,9600000000.0,9580000000.0,9790000000.0,10100000000.0,10700000000.0,11300000000.0,12200000000.0,12100000000.0,12900000000.0,14300000000.0,14400000000.0,15100000000.0,15700000000.0,17800000000.0,18900000000.0,20000000000.0,20700000000.0,20600000000.0,21800000000.0
135,177,POL,Poland,country,355.0,268000000000.0,286000000000.0,299000000000.0,313000000000.0,327000000000.0,331000000000.0,338000000000.0,350000000000.0,367000000000.0,380000000000.0,403000000000.0,432000000000.0,450000000000.0,463000000000.0,480000000000.0,503000000000.0,509000000000.0,515000000000.0,532000000000.0,555000000000.0,572000000000.0,600000000000.0,632000000000.0,661000000000.0
136,179,PRT,Portugal,country,355.0,187000000000.0,196000000000.0,205000000000.0,213000000000.0,221000000000.0,226000000000.0,227000000000.0,225000000000.0,229000000000.0,231000000000.0,235000000000.0,241000000000.0,241000000000.0,234000000000.0,238000000000.0,234000000000.0,224000000000.0,222000000000.0,224000000000.0,228000000000.0,233000000000.0,241000000000.0,248000000000.0,254000000000.0
137,180,PRY,Paraguay,country,357.0,18900000000.0,19700000000.0,19700000000.0,19500000000.0,19000000000.0,18800000000.0,18800000000.0,19700000000.0,20500000000.0,20900000000.0,21900000000.0,23100000000.0,24600000000.0,24500000000.0,27200000000.0,28400000000.0,28200000000.0,30500000000.0,32200000000.000004,33100000000.0,34500000000.0,36200000000.0,37300000000.0,37200000000.0
138,181,PSE,Palestine,country,353.0,4790000000.0,5490000000.0,6280000000.0,6800000000.0,6220000000.0,5640000000.0,4940000000.0,5630000000.0,6860000000.0,7640000000.0,7560000000.0,7850000000.0,8430000000.0,9150000000.0,9680000000.0,10600000000.0,11300000000.0,11800000000.0,11800000000.0,12200000000.0,13300000000.0,13500000000.0,13600000000.0,13800000000.0
139,183,QAT,Qatar,country,353.0,60395000000.0,57745000000.0,57140000000.0,56900000000.0,36000000000.0,37400000000.0,40100000000.0,41600000000.0,49600000000.0,53400000000.0,67300000000.0,79400000000.0,93500000000.0,105000000000.0,125000000000.0,142000000000.0,149000000000.0,157000000000.0,165000000000.0,173000000000.0,178000000000.0,176000000000.0,178000000000.0,179000000000.0
140,185,ROU,Romania,country,355.0,116000000000.0,110000000000.0,108000000000.0,107000000000.0,110000000000.0,116000000000.0,122000000000.0,125000000000.0,138000000000.0,145000000000.0,156000000000.0,168000000000.0,183000000000.0,173000000000.0,166000000000.0,169000000000.0,173000000000.0,179000000000.0,186000000000.0,191000000000.0,200000000000.0,215000000000.0,225000000000.0,234000000000.0
141,187,RWA,Rwanda,country,352.0,1990000000.0,2260000000.0,2460000000.0,2570000000.0,2780000000.0,3020000000.0,3420000000.0,3490000000.0,3760000000.0,4110000000.0000005,4490000000.0,4830000000.0,5370000000.0,5700000000.0,6120000000.0,6610000000.0,7180000000.0,7520000000.0,7980000000.0,8690000000.0,9210000000.0,9570000000.0,10400000000.0,11400000000.0
142,188,SAU,Saudi Arabia,country,353.0,359000000000.0,363000000000.0,373000000000.0,359000000000.0,379000000000.0,375000000000.0,364000000000.0,405000000000.0,437000000000.0,462000000000.0,474000000000.0,483000000000.0,513000000000.0,503000000000.0,528000000000.0,581000000000.0,612000000000.0,629000000000.0,652000000000.0,679000000000.0,690000000000.0,685000000000.0,702000000000.0,704000000000.0
143,190,SDN,Sudan,country,352.0,26900000000.0,29800000000.0,31100000000.0,32000000000.0,34100000000.0,36300000000.0,38600000000.0,41600000000.0,43200000000.0,46400000000.0,51100000000.0,57000000000.0,61400000000.0,63400000000.0,65599999999.99999,65599999999.99999,66099999999.99999,70600000000.0,75500000000.0,78600000000.0,81400000000.0,85200000000.0,87600000000.0,86400000000.0
144,191,SEN,Senegal,country,352.0,9590000000.0,9890000000.0,10500000000.0,11100000000.0,11600000000.0,12100000000.0,12100000000.0,12700000000.0,13300000000.0,13900000000.0,14200000000.0,14600000000.0,15200000000.0,15600000000.0,16100000000.000002,16300000000.0,17000000000.0,17400000000.0,18500000000.0,19700000000.0,20900000000.0,22500000000.0,23900000000.0,24900000000.0
145,192,SGP,Singapore,country,353.0,112000000000.0,121000000000.0,118000000000.0,125000000000.0,136000000000.0,135000000000.0,140000000000.0,147000000000.0,161000000000.0,173000000000.0,188000000000.0,205000000000.0,209000000000.0,209000000000.0,240000000000.0,255000000000.0,266000000000.0,279000000000.0,290000000000.0,299000000000.0,309000000000.0,323000000000.0,334000000000.0,339000000000.0
146,195,SLB,Solomon Islands,country,354.0,714000000.0,708000000.0,717000000.0,713000000.0,611000000.0,563000000.0,547000000.0,583000000.0,621000000.0,656000000.0,688000000.0,718000000.0,760000000.0,780000000.0,847000000.0,908000000.0,925000000.0,975000000.0,985000000.0,999000000.0,1060000000.0,1110000000.0,1160000000.0,1170000000.0
147,196,SLE,Sierra Leone,country,352.0,1380000000.0,1300000000.0,1330000000.0,1300000000.0,1390000000.0,1300000000.0,1640000000.0,1790000000.0,1910000000.0,2000000000.0,2080000000.0,2250000000.0,2370000000.0,2450000000.0,2580000000.0,2740000000.0,3160000000.0,3810000000.0,3980000000.0,3160000000.0,3360000000.0,3500000000.0,3620000000.0,3820000000.0
148,197,SLV,El Salvador,country,356.0,14300000000.0,14800000000.0,15200000000.0,15500000000.0,15700000000.0,15800000000.0,16100000000.000002,16300000000.0,16500000000.0,16899999999.999998,17700000000.0,18000000000.0,18500000000.0,18100000000.0,18400000000.0,19200000000.0,19700000000.0,20100000000.0,20500000000.0,21000000000.0,21500000000.0,22000000000.0,22500000000.0,23100000000.0
149,198,SMR,San Marino,country,355.0,19550000000.0,1420000000.0,1530000000.0,1670000000.0,1700000000.0,1800000000.0,1800000000.0,1870000000.0,1960000000.0,2009999999.9999998,2080000000.0,2230000000.0,2220000000.0,1990000000.0,1880000000.0,1720000000.0,1600000000.0,1590000000.0,1580000000.0,1620000000.0,1650000000.0,1660000000.0,1680000000.0,1720000000.0
150,201,SRB,Serbia,country,355.0,24800000000.0,26600000000.0,27500000000.0,24900000000.0,26400000000.0,28300000000.0,30100000000.0,31400000000.0,34200000000.000004,36100000000.0,38000000000.0,40400000000.0,42700000000.0,41500000000.0,41800000000.0,42700000000.0,42400000000.0,43600000000.0,42900000000.0,43700000000.0,45100000000.0,46100000000.0,48200000000.0,50200000000.0
151,202,SSD,South Sudan,country,352.0,17360000000.0,18606666666.666668,19226666666.666668,17480000000.0,18500000000.0,14211000000.0,15112500000.0,15766500000.0,17169000000.000002,18124000000.0,19080500000.0,20283000000.0,13200000000.0,13800000000.0,14600000000.0,13900000000.0,7510000000.0,8490000000.0,8780000000.0,7830000000.0,22678000000.0,23183000000.0,24237000000.0,25240000000.0
152,203,STP,Sao Tome and Principe,country,352.0,9920000000.0,10613333333.333334,10953333333.333334,10060000000.0,10600000000.0,122000000.0,125000000.0,133000000.0,138000000.0,148000000.0,161000000.0,166000000.0,180000000.0,184000000.0,197000000.0,205000000.0,212000000.0,222000000.0,236000000.0,246000000.0,256000000.0,266000000.0,274000000.0,280000000.0
153,205,SUR,Suriname,country,357.0,2480000000.0,2620000000.0,2680000000.0,2640000000.0,2700000000.0,2810000000.0,2890000000.0,3070000000.0,3330000000.0,3480000000.0,3680000000.0,3870000000.0,4030000000.0000005,4150000000.0000005,4370000000.0,4620000000.0,4750000000.0,4890000000.0,4900000000.0,4730000000.0,4500000000.0,4570000000.0,4800000000.0,4850000000.0
154,207,SVN,Slovenia,country,355.0,31100000000.0,32700000000.000004,33700000000.000004,35500000000.0,36800000000.0,38000000000.0,39400000000.0,40500000000.0,42300000000.0,43900000000.0,46400000000.0,49700000000.0,51400000000.0,47500000000.0,48200000000.0,48600000000.0,47300000000.0,46800000000.0,48100000000.0,49200000000.0,50700000000.0,53200000000.0,55500000000.0,57300000000.0
155,208,SWE,Sweden,country,355.0,340000000000.0,350000000000.0,365000000000.0,381000000000.0,399000000000.0,405000000000.0,413000000000.0,423000000000.0,441000000000.0,454000000000.0,475000000000.0,491000000000.0,489000000000.0,468000000000.0,496000000000.0,512000000000.0,509000000000.0,515000000000.0,528000000000.0,552000000000.0,564000000000.0,578000000000.0,589000000000.0,597000000000.0
156,209,SWZ,Eswatini,country,352.0,2830000000.0,2920000000.0,2990000000.0,3080000000.0,3130000000.0,3170000000.0,3310000000.0,3430000000.0,3560000000.0,3770000000.0,4000000000.0,4179999999.9999995,4210000000.0,4280000000.0000005,4440000000.0,4540000000.0,4780000000.0,4970000000.0,5010000000.0,5120000000.0,5180000000.0,5290000000.0,5410000000.0,5530000000.0
157,211,SYC,Seychelles,country,352.0,633000000.0,709000000.0,768000000.0,782000000.0,794000000.0,776000000.0,786000000.0,739000000.0,718000000.0,783000000.0,857000000.0,946000000.0,926000000.0,915000000.0,970000000.0,1050000000.0,1060000000.0,1120000000.0,1170000000.0,1230000000.0,1290000000.0,1350000000.0,1370000000.0,1390000000.0
158,213,TCA,Turks and Caicos Islands,country,356.0,2051500000.0,2189500000.0,2344000000.0,2341000000.0,2327000000.0,2543000000.0,2733000000.0,3054500000.0,3944000000.0,4601500000.0,4663500000.0,4848000000.0,4968000000.0,5157500000.0,687000000.0,5875000000.0,6330000000.0,6710000000.0,7135000000.0,7365000000.0,6995000000.0,6825000000.0,6985000000.0,7195000000.0
159,214,TCD,Chad,country,352.0,3470000000.0,3670000000.0,3920000000.0,3900000000.0,3860000000.0,4310000000.0,4680000000.0,5370000000.0,7170000000.0,8420000000.0,8470000000.000001,8750000000.0,9010000000.0,9400000000.0,10700000000.0,10700000000.0,11600000000.0,12300000000.0,13100000000.0,13500000000.0,12700000000.0,12300000000.0,12600000000.0,13000000000.0
160,215,TGO,Togo,country,352.0,2420000000.0,2770000000.0,2710000000.0,2770000000.0,2750000000.0,2770000000.0,2880000000.0,3070000000.0,3040000000.0,2900000000.0,2980000000.0,2940000000.0,3060000000.0,3230000000.0,3430000000.0,3650000000.0,3890000000.0,4130000000.0,4370000000.0,4620000000.0,4880000000.0,5090000000.0,5340000000.0,5630000000.0
161,216,THA,Thailand,country,353.0,222000000000.0,216000000000.0,199000000000.0,208000000000.0,218000000000.0,225000000000.0,239000000000.0,256000000000.0,272000000000.0,284000000000.0,298000000000.0,314000000000.0,319000000000.0,317000000000.0,341000000000.0,344000000000.0,369000000000.0,379000000000.0,383000000000.0,395000000000.0,408000000000.0,425000000000.0,443000000000.0,453000000000.0
162,217,TJK,Tajikistan,country,353.0,2150000000.0,2180000000.0,2300000000.0,2380000000.0,2580000000.0,2830000000.0,3140000000.0,3480000000.0,3840000000.0,4099999999.9999995,4380000000.0,4730000000.0,5100000000.0,5300000000.0,5640000000.0,6060000000.0,6510000000.0,7000000000.0,7460000000.0,7910000000.0,8460000000.000001,9060000000.0,9750000000.0,10500000000.0
163,219,TKM,Turkmenistan,country,353.0,9220000000.0,8170000000.0,8750000000.0,10200000000.0,10800000000.0,11200000000.0,11200000000.0,11600000000.0,12200000000.0,13800000000.0,15300000000.0,17000000000.0,19500000000.0,20700000000.0,22600000000.0,25900000000.0,28800000000.0,31700000000.0,35000000000.0,37300000000.0,39600000000.0,42100000000.0,44700000000.0,47600000000.0
164,220,TLS,Timor-Leste,country,353.0,4765000000.0,4242000000.0,4536000000.0,5267000000.0,567000000.0,659000000.0,615000000.0,602000000.0,604000000.0,622000000.0,597000000.0,658000000.0,732000000.0,806000000.0,882000000.0,933000000.0,989000000.0,1010000000.0,1060000000.0,1090000000.0,1120000000.0,1080000000.0,1060000000.0,1260000000.0
165,221,TON,Tonga,country,354.0,310000000.0,314000000.0,322000000.0,334000000.0,337000000.0,349000000.0,366000000.0,375000000.0,366000000.0,366000000.0,365000000.0,366000000.0,384000000.0,364000000.0,367000000.0,392000000.0,395000000.0,396000000.0,404000000.0,409000000.0,436000000.0,450000000.0,452000000.0,455000000.0
166,222,TTO,Trinidad and Tobago,country,356.0,9240000000.0,9930000000.0,10700000000.0,11600000000.0,12400000000.0,12900000000.0,13900000000.0,16000000000.0,17200000000.0,18300000000.0,20700000000.0,21700000000.0,22400000000.0,21400000000.0,22200000000.0,22100000000.0,22400000000.0,22900000000.0,22700000000.0,23000000000.0,21700000000.0,21100000000.0,21100000000.0,20800000000.0
167,223,TUN,Tunisia,country,352.0,23800000000.0,25000000000.0,26200000000.0,27800000000.0,29100000000.0,30200000000.0,30600000000.0,32100000000.0,34100000000.0,35300000000.0,37100000000.0,39600000000.0,41300000000.0,42600000000.0,44100000000.0,43200000000.0,45000000000.0,46200000000.0,47600000000.0,48100000000.0,48700000000.0,49700000000.0,51000000000.0,51500000000.0
168,224,TUR,Turkey,country,353.0,459000000000.0,494000000000.0,506000000000.0,490000000000.0,524000000000.0,493000000000.0,525000000000.0,556000000000.0,610000000000.0,665000000000.0,711000000000.0,747000000000.0,753000000000.0,717000000000.0,777000000000.0,864000000000.0,905000000000.0,982000000000.0,23817450000.0,24069050000.0,24369600000.0,24870400000.0,25520900000.0,25772950000.0
169,225,TUV,Tuvalu,country,354.0,23400000.0,25800000.0,29800000.0,29300000.0,29000000.0,29500000.0,31800000.0,30700000.0,30300000.0,29200000.0,29800000.0,31700000.0,34200000.0,32700000.000000004,31800000.0,34200000.0,32900000.0,34400000.0,34900000.0,38100000.0,39200000.0,40800000.0,41800000.0,45900000.0
170,226,TZA,Tanzania,country,352.0,14400000000.0,14900000000.0,15500000000.0,16300000000.0,17000000000.0,18000000000.0,19300000000.0,20600000000.0,22100000000.0,23800000000.0,25300000000.0,27100000000.0,28600000000.0,30100000000.0,32000000000.0,34500000000.0,36000000000.0,38500000000.0,41100000000.0,43600000000.0,46600000000.0,49700000000.0,52400000000.0,55500000000.0
171,227,UGA,Uganda,country,352.0,10600000000.0,11200000000.0,11700000000.0,12600000000.0,13000000000.0,13700000000.0,14900000000.0,15900000000.0,17000000000.0,18000000000.0,20000000000.0,21700000000.0,23500000000.0,25100000000.0,26600000000.0,29100000000.0,30200000000.0,31300000000.0,32799999999.999996,34500000000.0,36200000000.0,37600000000.0,39900000000.0,42600000000.0
172,228,UKR,Ukraine,country,355.0,88900000000.0,86200000000.0,84600000000.0,84400000000.0,89400000000.0,97600000000.0,103000000000.0,113000000000.0,126000000000.0,130000000000.0,140000000000.0,150000000000.0,154000000000.0,131000000000.0,136000000000.0,143000000000.0,144000000000.0,144000000000.0,134000000000.0,121000000000.0,124000000000.0,127000000000.0,131000000000.0,136000000000.0
173,230,URY,Uruguay,country,357.0,27400000000.0,29700000000.0,31100000000.0,30500000000.0,29900000000.0,28700000000.0,26500000000.0,26700000000.0,28100000000.0,30200000000.0,31400000000.0,33400000000.0,35800000000.0,37400000000.0,40300000000.0,42400000000.0,43900000000.0,45900000000.0,47400000000.0,47600000000.0,48400000000.0,49200000000.0,49400000000.0,49600000000.0
174,232,UZB,Uzbekistan,country,353.0,20300000000.0,21400000000.0,22300000000.0,23200000000.0,24100000000.0,25100000000.0,26100000000.0,27200000000.0,29300000000.0,31300000000.0,33600000000.0,36800000000.0,40200000000.0,43400000000.0,46700000000.0,50300000000.0,54000000000.0,58100000000.0,62300000000.0,66900000000.00001,71000000000.0,74200000000.0,78200000000.0,82800000000.0
175,236,VEN,Venezuela,country,357.0,278000000000.0,296000000000.0,296000000000.0,279000000000.0,289000000000.0,299000000000.0,272000000000.0,251000000000.0,297000000000.0,328000000000.0,360000000000.0,392000000000.0,412000000000.0,399000000000.0,393000000000.0,410000000000.0,433000000000.0,438000000000.0,421000000000.0,1944000000.0,1971000000.0,1964500000.0,1992500000.0,67506000000.0
176,238,VIR,Virgin Islands (U.S.),country,356.0,162900000000.0,173850000000.0,175350000000.0,168150000000.0,175050000000.0,181950000000.0,3980000000.0,3970000000.0,4080000000.0,4230000000.0000005,4390000000.0,4560000000.0,4610000000.0,4300000000.0,4340000000.0,3990000000.0,3390000000.0,3190000000.0,3160000000.0,3170000000.0,3210000000.0,3190000000.0,3230000000.0,134253000000.0
177,239,VNM,Vietnam,country,353.0,47800000000.0,51700000000.0,54700000000.0,57300000000.0,61100000000.0,64900000000.00001,69000000000.0,73800000000.0,79400000000.0,85400000000.0,91300000000.0,97800000000.0,103000000000.0,109000000000.0,116000000000.0,123000000000.0,130000000000.0,137000000000.0,145000000000.0,155000000000.0,164000000000.0,175000000000.0,188000000000.0,201000000000.0
178,240,VUT,Vanuatu,country,354.0,462000000.0,485000000.0,491000000.0,492000000.0,522000000.0,504000000.0,478000000.0,498000000.0,518000000.0,546000000.0,592000000.0,609000000.0,643000000.0,662000000.0,671000000.0,692000000.0,699000000.0,702000000.0,724000000.0,727000000.0,761000000.0,809000000.0,832000000.0,859000000.0
179,242,WSM,Samoa,country,354.0,443000000.0,446000000.0,456000000.0,466000000.0,498000000.0,533000000.0,556000000.0,581000000.0,608000000.0,633000000.0,646000000.0,686000000.0,693000000.0,660000000.0,663000000.0,691000000.0,663000000.0,660000000.0,660000000.0,689000000.0,744000000.0,752000000.0,736000000.0,763000000.0
180,243,YEM,Yemen,country,353.0,16600000000.000002,17400000000.0,18500000000.0,19200000000.0,20300000000.0,21100000000.0,22000000000.0,22800000000.0,23700000000.0,25000000000.0,25800000000.0,26700000000.0,27600000000.0,28700000000.0,30900000000.0,27000000000.0,27600000000.0,29000000000.0,28900000000.0,20800000000.0,18900000000.0,17900000000.0,18000000000.0,215381500000.0
181,246,ZAF,South Africa,country,352.0,243000000000.0,249000000000.0,250000000000.0,256000000000.0,267000000000.0,274000000000.0,284000000000.0,293000000000.0,306000000000.0,322000000000.0,340000000000.0,359000000000.0,370000000000.0,364000000000.0,375000000000.0,388000000000.0,396000000000.0,406000000000.0,414000000000.0,419000000000.0,420000000000.0,426000000000.0,430000000000.0,430000000000.0
182,247,ZMB,Zambia,country,352.0,8790000000.0,9120000000.0,9090000000.0,9510000000.0,9880000000.0,10400000000.0,10900000000.0,11600000000.0,12400000000.0,13400000000.0,14400000000.0,15600000000.0,16800000000.0,18400000000.0,20300000000.0,21400000000.0,23000000000.0,24200000000.0,25300000000.0,26100000000.0,27000000000.0,28000000000.0,29100000000.0,29500000000.0
183,248,ZWE,Zimbabwe,country,352.0,17000000000.0,17400000000.0,17900000000.0,17800000000.0,17200000000.0,17500000000.0,15900000000.0,13200000000.0,12400000000.0,11700000000.0,11300000000.0,10900000000.0,8980000000.0,10100000000.0,12000000000.0,13800000000.0,16000000000.0,16399999999.999998,16800000000.0,17000000000.0,17200000000.0,18000000000.0,18600000000.0,17100000000.000002
